elapsed_time_s,speed_mps
52.825,0.2913
52.825,0.2789
52.829,0.2665
52.872,0.2541
52.873,0.2419
52.873,0.2298
52.873,0.2177
52.873,0.2057
52.873,0.1938
52.873,0.1820
52.873,0.1702
52.874,0.1587
52.880,0.1472
52.920,0.1358
52.921,0.1246
52.921,0.1135
52.921,0.1026
52.921,0.0918
52.921,0.0811
52.921,0.0706
52.921,0.0603
52.924,0.0501
52.929,0.0402
52.972,0.0305
52.973,0.0211
52.973,0.0124
52.973,0.0067
52.973,0.0103
52.973,0.0181
52.973,0.0264
52.973,0.0348
52.974,0.0430
52.979,0.0510
53.020,0.0589
53.020,0.0665
53.020,0.0739
53.020,0.0811
53.020,0.0880
53.020,0.0948
53.020,0.1013
53.020,0.1075
53.025,0.1136
53.029,0.1193
53.072,0.1249
53.072,0.1301
53.072,0.1351
53.073,0.1399
53.073,0.1444
53.073,0.1486
53.073,0.1526
53.073,0.1563
53.074,0.1598
53.079,0.1630
53.125,0.1659
53.125,0.1686
53.125,0.1710
53.125,0.1731
53.125,0.1750
53.125,0.1766
53.125,0.1780
53.125,0.1791
53.125,0.1800
53.129,0.1805
53.173,0.1809
53.173,0.1809
53.173,0.1807
53.173,0.1803
53.173,0.1796
53.173,0.1787
53.173,0.1775
53.173,0.1761
53.174,0.1745
53.179,0.1725
53.220,0.1705
53.221,0.1681
53.221,0.1656
53.221,0.1628
53.221,0.1599
53.221,0.1567
53.221,0.1533
53.221,0.1497
53.224,0.1460
53.229,0.1420
53.272,0.1379
53.272,0.1335
53.272,0.1291
53.273,0.1244
53.273,0.1196
53.273,0.1146
53.273,0.1096
53.273,0.1043
53.274,0.0990
53.279,0.0935
53.320,0.0879
53.320,0.0821
53.320,0.0763
53.320,0.0704
53.320,0.0644
53.320,0.0583
53.320,0.0521
53.321,0.0459
53.324,0.0396
53.329,0.0333
53.372,0.0269
53.373,0.0204
53.373,0.0140
53.373,0.0075
53.373,0.0010
53.373,0.0055
53.373,0.0120
53.373,0.0185
53.374,0.0250
53.379,0.0315
53.421,0.0379
53.421,0.0443
53.421,0.0506
53.421,0.0569
53.421,0.0632
53.421,0.0693
53.421,0.0754
53.421,0.0817
53.425,0.0879
53.429,0.0942
53.472,0.1005
53.472,0.1068
53.472,0.1132
53.473,0.1196
53.473,0.1260
53.473,0.1325
53.473,0.1389
53.473,0.1454
53.475,0.1519
53.479,0.1585
53.521,0.1651
53.521,0.1718
53.521,0.1785
53.521,0.1853
53.521,0.1921
53.521,0.1990
53.521,0.2059
53.521,0.2130
53.525,0.2200
53.529,0.2272
53.573,0.2343
53.573,0.2416
53.573,0.2490
53.573,0.2565
53.573,0.2639
53.573,0.2715
53.573,0.2791
53.573,0.2869
53.574,0.2947
53.579,0.3027
53.621,0.3107
53.621,0.3188
53.621,0.3270
53.621,0.3353
53.621,0.3437
53.621,0.3522
53.621,0.3607
53.621,0.3695
53.624,0.3783
53.629,0.3872
53.673,0.3963
53.673,0.4054
53.673,0.4146
53.673,0.4239
53.673,0.4334
53.673,0.4430
53.673,0.4526
53.673,0.4624
53.675,0.4724
53.679,0.4824
53.720,0.4926
53.721,0.5028
53.721,0.5132
53.721,0.5237
53.721,0.5343
53.721,0.5451
53.721,0.5559
53.721,0.5669
53.724,0.5780
53.729,0.5892
53.773,0.6005
53.773,0.6120
53.773,0.6235
53.773,0.6353
53.773,0.6470
53.773,0.6591
53.773,0.6710
53.773,0.6831
53.774,0.6955
53.780,0.7079
53.824,0.7204
53.824,0.7332
53.824,0.7458
53.824,0.7588
53.824,0.7717
53.824,0.7848
53.824,0.7980
53.824,0.8113
53.824,0.8247
53.829,0.8384
53.877,0.8521
53.877,0.8659
53.877,0.8798
53.877,0.8939
53.877,0.9080
53.877,0.9223
53.877,0.9365
53.877,0.9510
53.877,0.9655
53.880,0.9803
53.884,0.9949
53.929,1.0099
53.929,1.0247
53.929,1.0398
53.929,1.0550
53.929,1.0702
53.929,1.0855
53.929,1.1010
53.929,1.1164
53.929,1.1322
53.934,1.1478
53.977,1.1635
53.977,1.1794
53.977,1.1954
53.977,1.2115
53.977,1.2276
53.977,1.2437
53.977,1.2601
53.977,1.2764
53.979,1.2929
53.984,1.3094
54.028,1.3259
54.029,1.3425
54.029,1.3592
54.029,1.3759
54.029,1.3929
54.029,1.4097
54.029,1.4267
54.029,1.4438
54.029,1.4607
54.034,1.4777
54.076,1.4949
54.077,1.5123
54.077,1.5296
54.077,1.5468
54.077,1.5641
54.077,1.5814
54.077,1.5989
54.077,1.6163
54.079,1.6338
54.084,1.6512
54.133,1.6688
54.133,1.6864
54.133,1.7040
54.133,1.7216
54.133,1.7391
54.133,1.7567
54.133,1.7744
54.133,1.7921
54.133,1.8097
54.134,1.8274
54.139,1.8450
54.180,1.8626
54.181,1.8803
54.181,1.8979
54.181,1.9155
54.181,1.9330
54.181,1.9506
54.181,1.9681
54.181,1.9856
54.184,2.0031
54.189,2.0206
54.232,2.0379
54.233,2.0554
54.233,2.0727
54.233,2.0900
54.233,2.1072
54.233,2.1245
54.233,2.1416
54.233,2.1587
54.234,2.1758
54.239,2.1928
54.280,2.2097
54.281,2.2267
54.281,2.2435
54.281,2.2603
54.281,2.2770
54.281,2.2938
54.281,2.3104
54.281,2.3269
54.285,2.3434
54.289,2.3599
54.333,2.3762
54.333,2.3924
54.333,2.4086
54.333,2.4249
54.333,2.4409
54.333,2.4569
54.333,2.4727
54.333,2.4885
54.334,2.5043
54.339,2.5200
54.381,2.5355
54.381,2.5511
54.381,2.5664
54.381,2.5818
54.381,2.5970
54.381,2.6123
54.381,2.6273
54.381,2.6423
54.384,2.6572
54.389,2.6721
54.432,2.6869
54.433,2.7016
54.433,2.7161
54.433,2.7306
54.433,2.7451
54.433,2.7594
54.433,2.7736
54.433,2.7879
54.435,2.8019
54.439,2.8158
54.485,2.8297
54.485,2.8435
54.485,2.8571
54.485,2.8708
54.485,2.8843
54.485,2.8978
54.485,2.9111
54.485,2.9244
54.485,2.9376
54.489,2.9507
54.533,2.9638
54.533,2.9766
54.533,2.9894
54.533,3.0022
54.533,3.0148
54.533,3.0275
54.533,3.0399
54.533,3.0524
54.535,3.0647
54.539,3.0769
54.585,3.0890
54.585,3.1011
54.585,3.1131
54.585,3.1250
54.585,3.1367
54.585,3.1484
54.585,3.1601
54.585,3.1717
54.585,3.1832
54.589,3.1945
54.632,3.2058
54.632,3.2171
54.633,3.2282
54.633,3.2393
54.633,3.2502
54.633,3.2612
54.633,3.2719
54.633,3.2827
54.634,3.2934
54.639,3.3040
54.680,3.3145
54.681,3.3249
54.681,3.3353
54.681,3.3456
54.681,3.3558
54.681,3.3659
54.681,3.3759
54.681,3.3859
54.684,3.3957
54.689,3.4056
54.736,3.4153
54.736,3.4250
54.736,3.4346
54.736,3.4441
54.736,3.4536
54.736,3.4629
54.736,3.4721
54.736,3.4814
54.737,3.4906
54.740,3.4996
54.745,3.5086
54.793,3.5175
54.793,3.5263
54.793,3.5351
54.793,3.5438
54.793,3.5525
54.793,3.5610
54.793,3.5696
54.793,3.5779
54.793,3.5863
54.795,3.5946
54.799,3.6028
54.844,3.6108
54.845,3.6189
54.845,3.6268
54.845,3.6347
54.845,3.6425
54.845,3.6502
54.845,3.6578
54.845,3.6654
54.845,3.6729
54.849,3.6803
54.892,3.6876
54.893,3.6949
54.893,3.7019
54.893,3.7090
54.893,3.7160
54.893,3.7229
54.893,3.7297
54.893,3.7364
54.894,3.7430
54.899,3.7496
54.944,3.7560
54.945,3.7624
54.945,3.7687
54.945,3.7749
54.945,3.7810
54.945,3.7870
54.945,3.7929
54.945,3.7988
54.945,3.8045
54.949,3.8102
54.996,3.8157
54.996,3.8213
54.996,3.8266
54.996,3.8320
54.996,3.8372
54.996,3.8423
54.996,3.8473
54.996,3.8523
54.996,3.8571
54.999,3.8619
55.004,3.8666
55.049,3.8712
55.049,3.8757
55.049,3.8801
55.049,3.8844
55.049,3.8887
55.049,3.8928
55.049,3.8969
55.049,3.9008
55.049,3.9048
55.054,3.9085
55.100,3.9123
55.100,3.9159
55.100,3.9195
55.100,3.9229
55.100,3.9263
55.100,3.9296
55.100,3.9328
55.100,3.9359
55.101,3.9390
55.105,3.9419
55.109,3.9448
55.152,3.9476
55.153,3.9503
55.153,3.9529
55.153,3.9555
55.153,3.9580
55.153,3.9604
55.153,3.9627
55.153,3.9650
55.154,3.9672
55.159,3.9693
55.200,3.9713
55.201,3.9733
55.201,3.9752
55.201,3.9770
55.201,3.9788
55.201,3.9805
55.201,3.9821
55.201,3.9837
55.204,3.9851
55.209,3.9866
55.252,3.9879
55.252,3.9893
55.253,3.9905
55.253,3.9917
55.253,3.9928
55.253,3.9939
55.253,3.9949
55.253,3.9959
55.254,3.9968
55.259,3.9977
55.300,3.9984
55.301,3.9992
55.301,3.9999
55.301,4.0006
55.301,4.0012
55.301,4.0018
55.301,4.0023
55.301,4.0028
55.304,4.0032
55.309,4.0036
55.352,4.0039
55.352,4.0043
55.352,4.0046
55.353,4.0048
55.353,4.0050
55.353,4.0052
55.353,4.0053
55.353,4.0055
55.354,4.0056
55.359,4.0057
55.400,4.0057
55.400,4.0057
55.400,4.0056
55.400,4.0056
55.400,4.0055
55.400,4.0055
55.400,4.0053
55.400,4.0053
55.405,4.0051
55.409,4.0049
55.452,4.0047
55.452,4.0046
55.452,4.0043
55.452,4.0042
55.452,4.0039
55.452,4.0037
55.452,4.0034
55.452,4.0032
55.454,4.0029
55.459,4.0027
55.501,4.0024
55.501,4.0022
55.501,4.0019
55.501,4.0017
55.501,4.0013
55.501,4.0011
55.501,4.0008
55.501,4.0006
55.505,4.0003
55.509,4.0001
55.553,3.9998
55.553,3.9995
55.553,3.9993
55.553,3.9990
55.553,3.9987
55.553,3.9984
55.553,3.9981
55.553,3.9978
55.554,3.9974
55.559,3.9971
55.604,3.9967
55.605,3.9963
55.605,3.9958
55.605,3.9954
55.605,3.9949
55.605,3.9944
55.605,3.9938
55.605,3.9933
55.605,3.9926
55.609,3.9920
55.652,3.9913
55.652,3.9906
55.652,3.9898
55.652,3.9890
55.652,3.9880
55.652,3.9871
55.653,3.9861
55.653,3.9851
55.654,3.9839
55.659,3.9828
55.700,3.9815
55.700,3.9803
55.700,3.9789
55.700,3.9775
55.700,3.9759
55.700,3.9744
55.700,3.9727
55.700,3.9710
55.704,3.9692
55.709,3.9673
55.752,3.9653
55.752,3.9633
55.752,3.9611
55.752,3.9589
55.752,3.9565
55.752,3.9541
55.752,3.9516
55.752,3.9490
55.754,3.9463
55.759,3.9435
55.800,3.9405
55.800,3.9375
55.800,3.9343
55.800,3.9312
55.800,3.9278
55.800,3.9243
55.800,3.9208
55.800,3.9171
55.804,3.9133
55.809,3.9094
55.852,3.9054
55.853,3.9013
55.853,3.8970
55.853,3.8926
55.853,3.8881
55.853,3.8835
55.853,3.8788
55.853,3.8739
55.854,3.8690
55.859,3.8639
55.900,3.8586
55.901,3.8533
55.901,3.8478
55.901,3.8423
55.901,3.8365
55.901,3.8307
55.901,3.8247
55.901,3.8186
55.905,3.8124
55.910,3.8061
55.956,3.7996
55.956,3.7930
55.956,3.7863
55.956,3.7794
55.956,3.7725
55.956,3.7654
55.956,3.7582
55.956,3.7508
55.956,3.7434
55.959,3.7359
55.964,3.7281
56.009,3.7203
56.009,3.7124
56.009,3.7044
56.009,3.6962
56.009,3.6879
56.009,3.6796
56.009,3.6711
56.009,3.6625
56.009,3.6538
56.014,3.6450
56.056,3.6360
56.057,3.6270
56.057,3.6179
56.057,3.6087
56.057,3.5994
56.057,3.5900
56.057,3.5804
56.057,3.5709
56.059,3.5612
56.064,3.5514
56.108,3.5415
56.108,3.5316
56.108,3.5216
56.108,3.5114
56.108,3.5013
56.108,3.4910
56.108,3.4807
56.108,3.4703
56.109,3.4599
56.114,3.4493
56.156,3.4388
56.156,3.4282
56.156,3.4175
56.156,3.4067
56.156,3.3959
56.156,3.3851
56.156,3.3742
56.156,3.3633
56.159,3.3524
56.164,3.3414
56.208,3.3305
56.209,3.3194
56.209,3.3083
56.209,3.2973
56.209,3.2862
56.209,3.2751
56.209,3.2640
56.209,3.2529
56.209,3.2418
56.214,3.2307
56.256,3.2197
56.256,3.2086
56.256,3.1976
56.257,3.1865
56.257,3.1755
56.257,3.1645
56.257,3.1536
56.257,3.1427
56.260,3.1318
56.264,3.1209
56.308,3.1101
56.309,3.0993
56.309,3.0886
56.309,3.0780
56.309,3.0675
56.309,3.0570
56.309,3.0465
56.309,3.0362
56.310,3.0258
56.314,3.0156
56.357,3.0055
56.357,2.9954
56.357,2.9855
56.357,2.9757
56.357,2.9659
56.357,2.9563
56.357,2.9468
56.357,2.9374
56.359,2.9280
56.364,2.9189
56.412,2.9098
56.412,2.9009
56.412,2.8921
56.412,2.8834
56.412,2.8749
56.412,2.8665
56.412,2.8583
56.412,2.8502
56.412,2.8423
56.414,2.8346
56.419,2.8270
56.465,2.8195
56.465,2.8122
56.465,2.8051
56.465,2.7982
56.465,2.7915
56.465,2.7849
56.465,2.7785
56.465,2.7723
56.465,2.7662
56.469,2.7604
56.517,2.7547
56.517,2.7493
56.517,2.7440
56.517,2.7390
56.517,2.7341
56.517,2.7294
56.517,2.7249
56.517,2.7207
56.517,2.7166
56.520,2.7127
56.524,2.7090
56.569,2.7056
56.569,2.7023
56.569,2.6993
56.569,2.6964
56.569,2.6938
56.569,2.6913
56.569,2.6891
56.569,2.6871
56.570,2.6853
56.574,2.6837
56.616,2.6823
56.616,2.6811
56.616,2.6801
56.616,2.6793
56.616,2.6787
56.616,2.6783
56.616,2.6781
56.616,2.6780
56.619,2.6782
56.624,2.6786
56.668,2.6792
56.668,2.6799
56.668,2.6809
56.669,2.6820
56.669,2.6833
56.669,2.6848
56.669,2.6865
56.669,2.6883
56.670,2.6903
56.674,2.6925
56.716,2.6948
56.717,2.6973
56.717,2.6999
56.717,2.7027
56.717,2.7057
56.717,2.7087
56.717,2.7120
56.717,2.7154
56.719,2.7189
56.724,2.7225
56.772,2.7263
56.772,2.7302
56.772,2.7342
56.773,2.7383
56.773,2.7426
56.773,2.7469
56.773,2.7513
56.773,2.7559
56.773,2.7605
56.774,2.7652
56.779,2.7700
56.821,2.7749
56.821,2.7799
56.821,2.7850
56.821,2.7900
56.821,2.7952
56.821,2.8004
56.821,2.8057
56.821,2.8111
56.825,2.8164
56.829,2.8219
56.876,2.8274
56.876,2.8328
56.877,2.8383
56.877,2.8438
56.877,2.8494
56.877,2.8550
56.877,2.8606
56.877,2.8662
56.877,2.8718
56.879,2.8774
56.884,2.8830
56.929,2.8886
56.929,2.8942
56.929,2.8998
56.929,2.9053
56.929,2.9109
56.929,2.9165
56.929,2.9220
56.929,2.9275
56.930,2.9330
56.934,2.9385
56.976,2.9440
56.976,2.9494
56.976,2.9547
56.976,2.9601
56.976,2.9654
56.976,2.9707
56.976,2.9760
56.976,2.9812
56.979,2.9863
56.984,2.9914
57.029,2.9965
57.029,3.0015
57.029,3.0064
57.029,3.0113
57.029,3.0161
57.029,3.0209
57.029,3.0256
57.029,3.0302
57.029,3.0349
57.034,3.0393
57.076,3.0438
57.076,3.0481
57.076,3.0524
57.076,3.0566
57.076,3.0607
57.076,3.0647
57.077,3.0687
57.077,3.0726
57.079,3.0764
57.084,3.0801
57.133,3.0837
57.133,3.0872
57.133,3.0907
57.133,3.0940
57.133,3.0972
57.133,3.1004
57.133,3.1034
57.133,3.1063
57.133,3.1092
57.134,3.1119
57.139,3.1145
57.185,3.1170
57.185,3.1194
57.185,3.1217
57.185,3.1239
57.185,3.1260
57.185,3.1279
57.185,3.1298
57.185,3.1315
57.185,3.1331
57.189,3.1346
57.237,3.1360
57.237,3.1372
57.237,3.1384
57.237,3.1394
57.237,3.1403
57.237,3.1410
57.237,3.1417
57.237,3.1422
57.237,3.1426
57.239,3.1429
57.244,3.1430
57.292,3.1430
57.293,3.1429
57.293,3.1426
57.293,3.1423
57.293,3.1418
57.293,3.1411
57.293,3.1404
57.293,3.1395
57.293,3.1384
57.295,3.1373
57.299,3.1360
57.340,3.1346
57.341,3.1330
57.341,3.1313
57.341,3.1295
57.341,3.1275
57.341,3.1255
57.341,3.1232
57.341,3.1209
57.345,3.1184
57.349,3.1158
57.397,3.1130
57.397,3.1102
57.397,3.1071
57.397,3.1040
57.397,3.1007
57.397,3.0973
57.397,3.0938
57.397,3.0901
57.397,3.0863
57.399,3.0824
57.404,3.0783
57.448,3.0741
57.448,3.0698
57.448,3.0653
57.448,3.0608
57.448,3.0561
57.449,3.0512
57.449,3.0462
57.449,3.0412
57.449,3.0360
57.455,3.0306
57.496,3.0252
57.496,3.0196
57.496,3.0139
57.496,3.0080
57.496,3.0021
57.496,2.9960
57.496,2.9898
57.496,2.9835
57.499,2.9771
57.504,2.9706
57.548,2.9640
57.549,2.9572
57.549,2.9503
57.549,2.9433
57.549,2.9362
57.549,2.9290
57.549,2.9217
57.549,2.9143
57.549,2.9067
57.554,2.8991
57.597,2.8914
57.597,2.8835
57.597,2.8755
57.597,2.8675
57.597,2.8595
57.597,2.8512
57.597,2.8430
57.597,2.8345
57.599,2.8261
57.604,2.8175
57.653,2.8089
57.653,2.8002
57.653,2.7915
57.653,2.7826
57.653,2.7737
57.653,2.7646
57.653,2.7556
57.653,2.7464
57.653,2.7372
57.654,2.7279
57.659,2.7186
57.700,2.7092
57.701,2.6997
57.701,2.6902
57.701,2.6806
57.701,2.6710
57.701,2.6613
57.701,2.6516
57.701,2.6417
57.704,2.6320
57.709,2.6221
57.757,2.6123
57.757,2.6023
57.757,2.5924
57.757,2.5823
57.757,2.5723
57.757,2.5623
57.757,2.5522
57.757,2.5421
57.757,2.5320
57.759,2.5218
57.764,2.5117
57.813,2.5015
57.813,2.4913
57.813,2.4811
57.813,2.4710
57.813,2.4608
57.813,2.4506
57.813,2.4404
57.813,2.4302
57.813,2.4200
57.815,2.4098
57.819,2.3997
57.860,2.3895
57.861,2.3794
57.861,2.3693
57.861,2.3592
57.861,2.3491
57.861,2.3390
57.861,2.3290
57.861,2.3191
57.864,2.3091
57.869,2.2992
57.912,2.2893
57.913,2.2795
57.913,2.2698
57.913,2.2600
57.913,2.2503
57.913,2.2407
57.913,2.2311
57.913,2.2216
57.915,2.2121
57.919,2.2028
57.960,2.1935
57.960,2.1842
57.960,2.1751
57.960,2.1660
57.960,2.1570
57.960,2.1481
57.960,2.1392
57.960,2.1305
57.964,2.1219
57.969,2.1133
58.012,2.1048
58.012,2.0965
58.013,2.0883
58.013,2.0801
58.013,2.0721
58.013,2.0641
58.013,2.0564
58.013,2.0487
58.014,2.0412
58.019,2.0338
58.060,2.0265
58.061,2.0193
58.061,2.0123
58.061,2.0055
58.061,1.9988
58.061,1.9922
58.061,1.9857
58.061,1.9794
58.065,1.9733
58.069,1.9673
58.112,1.9615
58.113,1.9559
58.113,1.9504
58.113,1.9451
58.113,1.9400
58.113,1.9350
58.113,1.9302
58.113,1.9256
58.114,1.9212
58.119,1.9169
58.160,1.9128
58.160,1.9090
58.161,1.9053
58.161,1.9018
58.161,1.8985
58.161,1.8954
58.161,1.8925
58.161,1.8898
58.165,1.8873
58.169,1.8850
58.212,1.8829
58.212,1.8810
58.212,1.8793
58.212,1.8779
58.212,1.8766
58.212,1.8756
58.212,1.8747
58.212,1.8741
58.214,1.8736
58.219,1.8735
58.260,1.8735
58.261,1.8737
58.261,1.8741
58.261,1.8748
58.261,1.8756
58.261,1.8767
58.261,1.8780
58.261,1.8795
58.264,1.8811
58.269,1.8831
58.313,1.8851
58.313,1.8875
58.313,1.8899
58.313,1.8927
58.313,1.8955
58.313,1.8986
58.313,1.9019
58.313,1.9054
58.314,1.9091
58.319,1.9130
58.365,1.9170
58.365,1.9213
58.365,1.9257
58.365,1.9304
58.365,1.9351
58.365,1.9402
58.365,1.9453
58.365,1.9506
58.365,1.9561
58.369,1.9618
58.412,1.9677
58.412,1.9737
58.412,1.9799
58.412,1.9863
58.412,1.9927
58.412,1.9995
58.412,2.0063
58.412,2.0133
58.414,2.0204
58.419,2.0277
58.460,2.0352
58.460,2.0428
58.460,2.0505
58.460,2.0585
58.461,2.0665
58.461,2.0748
58.461,2.0830
58.461,2.0915
58.464,2.1001
58.469,2.1088
58.513,2.1176
58.513,2.1267
58.513,2.1357
58.513,2.1450
58.513,2.1543
58.513,2.1638
58.513,2.1735
58.513,2.1831
58.514,2.1929
58.519,2.2029
58.564,2.2129
58.565,2.2231
58.565,2.2333
58.565,2.2437
58.565,2.2541
58.565,2.2647
58.565,2.2753
58.565,2.2861
58.565,2.2969
58.569,2.3078
58.612,2.3188
58.613,2.3300
58.613,2.3411
58.613,2.3524
58.613,2.3636
58.613,2.3751
58.613,2.3865
58.613,2.3981
58.614,2.4097
58.619,2.4214
58.660,2.4331
58.660,2.4451
58.660,2.4568
58.661,2.4688
58.661,2.4808
58.661,2.4929
58.661,2.5050
58.661,2.5172
58.665,2.5294
58.669,2.5417
58.712,2.5540
58.712,2.5664
58.712,2.5788
58.712,2.5912
58.712,2.6037
58.713,2.6163
58.713,2.6289
58.713,2.6414
58.714,2.6540
58.720,2.6668
58.765,2.6793
58.765,2.6921
58.765,2.7048
58.765,2.7176
58.765,2.7303
58.765,2.7431
58.765,2.7559
58.765,2.7689
58.765,2.7816
58.769,2.7944
58.813,2.8072
58.813,2.8201
58.813,2.8330
58.813,2.8459
58.813,2.8588
58.813,2.8717
58.813,2.8845
58.813,2.8974
58.814,2.9102
58.819,2.9231
58.860,2.9358
58.860,2.9487
58.860,2.9615
58.860,2.9743
58.860,2.9871
58.860,2.9999
58.860,3.0127
58.860,3.0253
58.864,3.0380
58.869,3.0507
58.912,3.0633
58.912,3.0760
58.912,3.0887
58.912,3.1011
58.912,3.1136
58.912,3.1261
58.912,3.1386
58.912,3.1511
58.915,3.1634
58.919,3.1758
58.960,3.1881
58.961,3.2004
58.961,3.2126
58.961,3.2248
58.961,3.2368
58.961,3.2489
58.961,3.2608
58.961,3.2727
58.965,3.2846
58.969,3.2964
59.012,3.3080
59.012,3.3198
59.013,3.3312
59.013,3.3428
59.013,3.3542
59.013,3.3656
59.013,3.3768
59.013,3.3881
59.014,3.3991
59.019,3.4102
59.060,3.4211
59.061,3.4320
59.061,3.4428
59.061,3.4536
59.061,3.4641
59.061,3.4746
59.061,3.4850
59.061,3.4954
59.065,3.5056
59.069,3.5158
59.112,3.5258
59.112,3.5358
59.112,3.5456
59.112,3.5555
59.112,3.5651
59.113,3.5747
59.113,3.5841
59.113,3.5935
59.114,3.6028
59.119,3.6120
59.160,3.6210
59.160,3.6300
59.160,3.6388
59.160,3.6477
59.160,3.6562
59.160,3.6648
59.160,3.6732
59.160,3.6816
59.164,3.6898
59.169,3.6979
59.216,3.7059
59.216,3.7138
59.216,3.7216
59.216,3.7293
59.216,3.7368
59.216,3.7443
59.216,3.7516
59.216,3.7590
59.216,3.7660
59.219,3.7731
59.224,3.7800
59.273,3.7868
59.273,3.7934
59.273,3.8001
59.273,3.8065
59.273,3.8129
59.273,3.8191
59.273,3.8253
59.273,3.8313
59.273,3.8372
59.274,3.8430
59.279,3.8487
59.324,3.8543
59.324,3.8598
59.324,3.8652
59.324,3.8705
59.325,3.8756
59.325,3.8807
59.325,3.8857
59.325,3.8905
59.325,3.8952
59.329,3.8999
59.376,3.9044
59.377,3.9088
59.377,3.9131
59.377,3.9174
59.377,3.9214
59.377,3.9255
59.377,3.9294
59.377,3.9333
59.377,3.9369
59.379,3.9405
59.384,3.9440
59.428,3.9475
59.428,3.9507
59.428,3.9539
59.428,3.9570
59.428,3.9600
59.428,3.9629
59.428,3.9658
59.429,3.9684
59.429,3.9711
59.435,3.9736
59.476,3.9761
59.476,3.9784
59.476,3.9807
59.476,3.9828
59.476,3.9849
59.476,3.9869
59.476,3.9888
59.476,3.9905
59.479,3.9923
59.484,3.9939
59.528,3.9955
59.529,3.9969
59.529,3.9983
59.529,3.9995
59.529,4.0008
59.529,4.0019
59.529,4.0030
59.529,4.0039
59.529,4.0048
59.534,4.0056
59.580,4.0063
59.580,4.0069
59.580,4.0076
59.580,4.0080
59.580,4.0085
59.580,4.0088
59.580,4.0091
59.580,4.0093
59.580,4.0094
59.584,4.0094
59.589,4.0095
59.632,4.0094
59.632,4.0092
59.632,4.0090
59.633,4.0087
59.633,4.0084
59.633,4.0080
59.633,4.0075
59.633,4.0070
59.634,4.0064
59.639,4.0057
59.680,4.0050
59.680,4.0043
59.681,4.0034
59.681,4.0025
59.681,4.0015
59.681,4.0006
59.681,3.9996
59.681,3.9985
59.685,3.9974
59.689,3.9964
59.732,3.9952
59.732,3.9941
59.732,3.9929
59.732,3.9917
59.733,3.9905
59.733,3.9893
59.733,3.9881
59.733,3.9869
59.734,3.9856
59.739,3.9844
59.780,3.9831
59.781,3.9819
59.781,3.9806
59.781,3.9794
59.781,3.9781
59.781,3.9769
59.781,3.9756
59.781,3.9744
59.784,3.9732
59.789,3.9720
59.836,3.9708
59.836,3.9697
59.836,3.9685
59.836,3.9674
59.836,3.9662
59.837,3.9651
59.837,3.9640
59.837,3.9630
59.837,3.9620
59.839,3.9610
59.844,3.9600
59.893,3.9591
59.893,3.9581
59.893,3.9572
59.893,3.9563
59.893,3.9555
59.893,3.9547
59.893,3.9539
59.893,3.9532
59.893,3.9525
59.895,3.9518
59.899,3.9511
59.945,3.9505
59.945,3.9499
59.945,3.9494
59.945,3.9489
59.945,3.9483
59.945,3.9479
59.945,3.9475
59.945,3.9471
59.945,3.9467
59.949,3.9465
59.996,3.9462
59.996,3.9459
59.996,3.9457
59.996,3.9456
59.997,3.9454
59.997,3.9454
59.997,3.9453
59.997,3.9453
59.997,3.9453
60.000,3.9453
60.004,3.9454
60.048,3.9455
60.048,3.9457
60.049,3.9459
60.049,3.9461
60.049,3.9463
60.049,3.9466
60.049,3.9469
60.049,3.9472
60.049,3.9476
